,H_goal_diff,A_goal_diff,H_win,A_win,H_win_against,A_win_against
2619,-32.0,0.0,1.0,7.0,0.0,1.0
2620,-9.0,15.0,6.0,10.0,1.0,0.0
2621,5.0,-19.0,9.0,3.0,2.0,1.0
2622,4.0,-3.0,8.0,9.0,1.0,2.0
2623,9.0,-10.0,9.0,6.0,2.0,1.0
2624,-3.0,15.0,7.0,11.0,0.0,2.0
2625,29.0,-3.0,13.0,5.0,1.0,0.0
2626,15.0,-12.0,11.0,6.0,2.0,0.0
2627,1.0,-8.0,5.0,6.0,0.0,0.0
2628,-16.0,-8.0,3.0,4.0,0.0,1.0
2629,-8.0,0.0,8.0,7.0,0.0,2.0
2630,-6.0,-32.0,7.0,1.0,1.0,0.0
2631,-3.0,1.0,5.0,6.0,1.0,0.0
2632,11.0,8.0,10.0,10.0,1.0,1.0
2633,-3.0,21.0,5.0,12.0,0.0,3.0
2634,-5.0,4.0,5.0,10.0,0.0,3.0
2635,11.0,20.0,10.0,11.0,1.0,1.0
2636,-34.0,-5.0,1.0,6.0,0.0,1.0
2637,-12.0,-4.0,5.0,6.0,1.0,0.0
2638,-18.0,-7.0,1.0,8.0,2.0,0.0
2639,14.0,-3.0,10.0,6.0,1.0,0.0
2640,-16.0,11.0,6.0,11.0,1.0,2.0
2641,4.0,23.0,6.0,10.0,0.0,2.0
2642,6.0,-13.0,8.0,6.0,1.0,0.0
2643,14.0,-18.0,9.0,4.0,1.0,1.0
2644,8.0,19.0,7.0,10.0,0.0,2.0
2645,21.0,6.0,11.0,9.0,2.0,0.0
2646,-8.0,13.0,6.0,13.0,0.0,1.0
2647,24.0,18.0,12.0,10.0,2.0,0.0
2648,-20.0,-8.0,5.0,7.0,0.0,1.0
2649,-9.0,-2.0,4.0,7.0,1.0,2.0
2650,12.0,-37.0,10.0,0.0,3.0,0.0
2651,25.0,13.0,11.0,10.0,2.0,1.0
2652,-10.0,-12.0,4.0,6.0,1.0,0.0
2653,-17.0,30.0,4.0,13.0,1.0,2.0
2654,4.0,-13.0,8.0,3.0,1.0,2.0
2655,-4.0,8.0,8.0,8.0,0.0,0.0
2656,-11.0,12.0,7.0,8.0,0.0,3.0
2657,-8.0,-1.0,6.0,6.0,1.0,0.0
2658,-6.0,4.0,5.0,8.0,0.0,1.0
2659,10.0,-6.0,11.0,7.0,0.0,1.0
2660,-11.0,-10.0,5.0,7.0,0.0,2.0
2661,-17.0,-4.0,2.0,6.0,1.0,2.0
2662,-6.0,21.0,5.0,11.0,0.0,1.0
2663,-11.0,16.0,5.0,11.0,0.0,1.0
2664,8.0,6.0,7.0,7.0,3.0,0.0
2665,1.0,-9.0,1.0,7.0,0.0,0.0
2666,8.0,-19.0,10.0,4.0,1.0,0.0
2667,19.0,15.0,10.0,9.0,1.0,0.0
2668,-12.0,14.0,5.0,12.0,1.0,1.0
2669,22.0,3.0,10.0,8.0,1.0,1.0
2670,16.0,10.0,13.0,10.0,1.0,2.0
2671,-10.0,18.0,5.0,10.0,0.0,3.0
2672,15.0,18.0,11.0,10.0,0.0,3.0
2673,-11.0,11.0,6.0,8.0,1.0,2.0
2674,-11.0,-7.0,7.0,6.0,2.0,1.0
2675,18.0,-18.0,10.0,2.0,2.0,1.0
2676,-19.0,22.0,4.0,10.0,0.0,0.0
2677,-3.0,-5.0,7.0,5.0,1.0,1.0
2678,5.0,1.0,7.0,1.0,0.0,0.0
2679,1.0,-12.0,7.0,5.0,0.0,1.0
2680,21.0,-7.0,10.0,6.0,2.0,0.0
2681,-19.0,-15.0,2.0,4.0,0.0,1.0
2682,-6.0,-14.0,5.0,6.0,1.0,2.0
2683,-6.0,18.0,6.0,14.0,0.0,2.0
2684,14.0,-12.0,10.0,7.0,3.0,0.0
2685,6.0,4.0,9.0,7.0,1.0,1.0
2686,17.0,15.0,10.0,9.0,0.0,1.0
2687,-18.0,19.0,4.0,10.0,0.0,2.0
2688,14.0,2.0,9.0,8.0,1.0,1.0
2689,-4.0,2.0,7.0,2.0,0.0,0.0
2690,23.0,7.0,11.0,9.0,0.0,2.0
2691,-20.0,-1.0,5.0,7.0,1.0,0.0
2692,-11.0,-13.0,6.0,6.0,3.0,0.0
2693,25.0,12.0,11.0,11.0,1.0,1.0
2694,11.0,17.0,12.0,10.0,2.0,0.0
2695,-1.0,-6.0,2.0,5.0,0.0,0.0
2696,-15.0,20.0,5.0,12.0,1.0,1.0
2697,-8.0,-18.0,6.0,4.0,1.0,1.0
2698,-14.0,15.0,6.0,9.0,1.0,1.0
2699,-9.0,-2.0,4.0,7.0,2.0,1.0
2700,23.0,15.0,11.0,9.0,1.0,1.0
2701,-5.0,2.0,6.0,2.0,0.0,0.0
2702,-6.0,20.0,6.0,10.0,0.0,2.0
2703,15.0,-10.0,11.0,6.0,1.0,0.0
2704,13.0,-17.0,10.0,4.0,2.0,0.0
2705,-2.0,1.0,7.0,8.0,0.0,1.0
2706,-12.0,-12.0,3.0,6.0,3.0,0.0
2707,3.0,-11.0,8.0,7.0,2.0,1.0
2708,14.0,2.0,9.0,6.0,3.0,0.0
2709,-20.0,18.0,3.0,14.0,0.0,2.0
2710,24.0,21.0,11.0,10.0,0.0,2.0
2711,-21.0,-2.0,4.0,7.0,0.0,1.0
2712,17.0,-9.0,10.0,6.0,1.0,1.0
2713,17.0,15.0,14.0,11.0,1.0,0.0
2714,0.0,16.0,2.0,10.0,0.0,0.0
2715,-14.0,-1.0,6.0,7.0,0.0,3.0
2716,4.0,-8.0,6.0,4.0,1.0,1.0
2717,-13.0,16.0,6.0,10.0,0.0,2.0
2718,-3.0,3.0,7.0,8.0,1.0,1.0
2719,-12.0,-17.0,6.0,4.0,0.0,0.0
2720,-2.0,-7.0,7.0,5.0,1.0,0.0
2721,-11.0,3.0,5.0,9.0,0.0,3.0
2722,-16.0,0.0,4.0,8.0,0.0,1.0
2723,-3.0,3.0,6.0,10.0,1.0,2.0
2724,4.0,-10.0,8.0,6.0,0.0,0.0
2725,4.0,0.0,7.0,0.0,0.0,0.0
2726,-10.0,15.0,4.0,11.0,0.0,3.0
2727,10.0,7.0,10.0,8.0,1.0,1.0
2728,13.0,-12.0,10.0,6.0,1.0,1.0
2729,19.0,14.0,10.0,11.0,1.0,2.0
2730,24.0,-11.0,11.0,7.0,1.0,2.0
2731,-17.0,-10.0,5.0,6.0,0.0,0.0
2732,14.0,12.0,9.0,12.0,1.0,1.0
2733,-1.0,-10.0,6.0,6.0,1.0,1.0
2734,15.0,-6.0,10.0,6.0,1.0,0.0
2735,-21.0,-3.0,5.0,5.0,0.0,1.0
2736,-2.0,22.0,7.0,12.0,0.0,1.0
2737,-2.0,-12.0,2.0,5.0,0.0,0.0
2738,6.0,-6.0,9.0,7.0,1.0,1.0
2739,30.0,10.0,12.0,12.0,0.0,3.0
2740,26.0,-3.0,12.0,2.0,0.0,0.0
2741,-10.0,21.0,6.0,11.0,0.0,2.0
2742,-7.0,-5.0,7.0,6.0,0.0,3.0
2743,-13.0,-21.0,6.0,5.0,0.0,2.0
2744,8.0,-5.0,11.0,5.0,2.0,1.0
2745,27.0,-3.0,11.0,6.0,0.0,0.0
2746,-13.0,-11.0,6.0,6.0,1.0,1.0
2747,-9.0,-5.0,7.0,5.0,2.0,0.0
2748,17.0,11.0,10.0,12.0,1.0,0.0
2749,17.0,8.0,10.0,10.0,2.0,1.0
2750,-6.0,28.0,5.0,12.0,2.0,1.0
2751,6.0,-5.0,11.0,8.0,2.0,0.0
2752,-3.0,-10.0,2.0,6.0,0.0,0.0
2753,-7.0,22.0,4.0,11.0,0.0,1.0
2754,20.0,9.0,10.0,11.0,1.0,1.0
2755,-11.0,-17.0,6.0,5.0,0.0,0.0
2756,-5.0,18.0,5.0,10.0,0.0,3.0
2757,-4.0,-9.0,6.0,7.0,1.0,1.0
2758,7.0,17.0,9.0,10.0,1.0,1.0
2759,-20.0,-13.0,5.0,6.0,1.0,1.0
2760,-7.0,-3.0,7.0,5.0,1.0,0.0
2761,-13.0,-8.0,4.0,4.0,0.0,1.0
2762,19.0,-3.0,10.0,5.0,1.0,1.0
2763,13.0,0.0,9.0,0.0,0.0,0.0
2764,8.0,-4.0,8.0,8.0,0.0,1.0
2765,15.0,22.0,10.0,12.0,0.0,1.0
2766,-15.0,11.0,4.0,10.0,0.0,3.0
2767,15.0,-4.0,10.0,6.0,2.0,0.0
2768,10.0,-13.0,9.0,4.0,0.0,1.0
2769,-10.0,7.0,7.0,10.0,2.0,1.0
2770,-8.0,24.0,5.0,11.0,1.0,2.0
2771,-5.0,-13.0,7.0,6.0,0.0,1.0
2772,5.0,23.0,10.0,11.0,1.0,1.0
2773,8.0,26.0,10.0,12.0,1.0,1.0
2774,-20.0,-9.0,5.0,6.0,2.0,0.0
2775,-7.0,-19.0,4.0,4.0,0.0,2.0
2776,14.0,-7.0,9.0,7.0,1.0,1.0
2777,-9.0,10.0,7.0,11.0,0.0,2.0
2778,-2.0,14.0,3.0,9.0,0.0,0.0
2779,-11.0,-5.0,4.0,8.0,1.0,0.0
2780,-9.0,26.0,8.0,12.0,1.0,1.0
2781,15.0,13.0,10.0,9.0,0.0,1.0
2782,-20.0,-6.0,4.0,5.0,1.0,1.0
2783,8.0,-3.0,10.0,3.0,0.0,0.0
2784,25.0,-4.0,11.0,5.0,2.0,0.0
2785,-8.0,-9.0,6.0,5.0,0.0,1.0
2786,23.0,-9.0,11.0,6.0,2.0,0.0
2787,5.0,-8.0,10.0,7.0,0.0,1.0
2788,11.0,-5.0,10.0,7.0,0.0,2.0
2789,-9.0,-22.0,7.0,4.0,1.0,1.0
2790,-8.0,3.0,4.0,7.0,1.0,2.0
2791,7.0,18.0,10.0,11.0,1.0,0.0
2792,-8.0,-11.0,7.0,4.0,0.0,1.0
2793,-7.0,14.0,6.0,11.0,0.0,1.0
2794,21.0,-2.0,11.0,6.0,2.0,0.0
2795,0.0,-2.0,6.0,8.0,0.0,0.0
2796,4.0,9.0,7.0,10.0,1.0,2.0
2797,-14.0,6.0,5.0,9.0,0.0,1.0
2798,0.0,10.0,5.0,11.0,1.0,2.0
2799,0.0,-12.0,0.0,5.0,0.0,0.0
2800,23.0,-19.0,11.0,5.0,2.0,0.0
2801,-9.0,-20.0,6.0,5.0,0.0,0.0
2802,-12.0,-4.0,6.0,6.0,2.0,1.0
2803,9.0,21.0,11.0,11.0,1.0,1.0
2804,-14.0,-1.0,6.0,5.0,0.0,1.0
2805,-12.0,-2.0,5.0,7.0,0.0,0.0
2806,15.0,-11.0,9.0,4.0,1.0,1.0
2807,25.0,-7.0,12.0,7.0,1.0,2.0
2808,5.0,20.0,10.0,10.0,2.0,1.0
2809,6.0,-1.0,9.0,3.0,0.0,0.0
2810,-7.0,7.0,7.0,9.0,0.0,0.0
2811,0.0,23.0,7.0,11.0,0.0,3.0
2812,-8.0,2.0,5.0,8.0,0.0,2.0
2813,24.0,-8.0,12.0,7.0,2.0,0.0
2814,-3.0,23.0,3.0,11.0,0.0,0.0
2815,-14.0,12.0,5.0,11.0,2.0,1.0
2816,-12.0,19.0,4.0,11.0,1.0,2.0
2817,9.0,-20.0,8.0,4.0,2.0,0.0
2818,-4.0,-6.0,5.0,6.0,1.0,1.0
2819,-11.0,-11.0,6.0,7.0,2.0,1.0
2820,-8.0,17.0,5.0,11.0,1.0,2.0
2821,-6.0,-4.0,3.0,6.0,0.0,0.0
2822,-14.0,6.0,5.0,9.0,1.0,1.0
2823,-13.0,-11.0,4.0,6.0,0.0,1.0
2824,-2.0,1.0,6.0,8.0,2.0,1.0
2825,-11.0,-23.0,6.0,4.0,2.0,0.0
2826,-8.0,10.0,7.0,10.0,1.0,1.0
2827,22.0,22.0,12.0,11.0,0.0,2.0
2828,8.0,-12.0,8.0,7.0,1.0,1.0
2829,2.0,26.0,8.0,12.0,0.0,1.0
2830,20.0,-1.0,10.0,6.0,2.0,1.0
2831,-14.0,-3.0,6.0,4.0,0.0,0.0
2832,18.0,-9.0,12.0,7.0,1.0,1.0
2833,-23.0,19.0,4.0,12.0,0.0,2.0
2834,2.0,6.0,8.0,8.0,2.0,0.0
2835,4.0,-12.0,9.0,5.0,2.0,1.0
2836,-8.0,-10.0,5.0,7.0,1.0,0.0
2837,-11.0,-6.0,6.0,5.0,1.0,1.0
2838,27.0,-14.0,13.0,5.0,2.0,1.0
2839,12.0,9.0,11.0,9.0,1.0,1.0
2840,-25.0,5.0,4.0,8.0,1.0,1.0
2841,-14.0,-15.0,6.0,4.0,0.0,2.0
2842,16.0,-17.0,12.0,5.0,1.0,1.0
2843,-1.0,-6.0,7.0,8.0,2.0,0.0
2844,30.0,22.0,14.0,13.0,3.0,0.0
2845,4.0,-4.0,9.0,4.0,0.0,0.0
2846,6.0,-2.0,10.0,6.0,1.0,1.0
2847,-11.0,-10.0,5.0,7.0,0.0,1.0
2848,21.0,-6.0,11.0,5.0,2.0,0.0
2849,-11.0,12.0,6.0,10.0,0.0,2.0
2850,4.0,7.0,7.0,9.0,1.0,1.0
2851,22.0,-5.0,13.0,9.0,1.0,1.0
2852,-7.0,-7.0,4.0,7.0,0.0,0.0
2853,-22.0,25.0,3.0,12.0,0.0,2.0
2854,-5.0,-22.0,5.0,4.0,1.0,0.0
2855,-1.0,-1.0,9.0,6.0,1.0,0.0
2856,-6.0,20.0,7.0,12.0,0.0,3.0
2857,-10.0,-19.0,5.0,4.0,0.0,1.0
2858,-12.0,-4.0,6.0,7.0,2.0,1.0
2859,28.0,25.0,12.0,15.0,0.0,1.0
2860,-8.0,5.0,8.0,9.0,1.0,2.0
2861,-22.0,-5.0,4.0,8.0,0.0,1.0
2862,0.0,17.0,8.0,13.0,1.0,1.0
2863,-19.0,-18.0,4.0,4.0,1.0,1.0
2864,-14.0,21.0,5.0,12.0,2.0,1.0
2865,20.0,-1.0,11.0,6.0,0.0,0.0
2866,-6.0,-5.0,7.0,4.0,1.0,0.0
2867,-7.0,-7.0,8.0,5.0,2.0,0.0
2868,0.0,27.0,6.0,14.0,0.0,0.0
2869,2.0,25.0,8.0,13.0,2.0,0.0
2870,-5.0,-6.0,8.0,7.0,0.0,0.0
2871,-9.0,3.0,5.0,6.0,0.0,0.0
2872,27.0,-16.0,13.0,5.0,2.0,1.0
2873,23.0,24.0,14.0,12.0,0.0,3.0
2874,-5.0,-5.0,4.0,8.0,0.0,0.0
2875,-16.0,0.0,5.0,7.0,1.0,1.0
2876,-6.0,-22.0,5.0,3.0,1.0,0.0
2877,23.0,-5.0,12.0,9.0,3.0,0.0
2878,21.0,-19.0,14.0,5.0,3.0,0.0
2879,3.0,-2.0,8.0,8.0,0.0,1.0
2880,24.0,-5.0,13.0,7.0,3.0,0.0
2881,-4.0,-9.0,8.0,5.0,1.0,0.0
2882,-7.0,-7.0,8.0,7.0,0.0,2.0
2883,26.0,22.0,13.0,14.0,2.0,0.0
2884,-7.0,-4.0,4.0,6.0,0.0,0.0
2885,-23.0,25.0,3.0,12.0,0.0,3.0
2886,-18.0,6.0,5.0,9.0,0.0,3.0
2887,5.0,-27.0,10.0,3.0,2.0,0.0
2888,-20.0,2.0,4.0,7.0,1.0,2.0
2889,-6.0,21.0,8.0,13.0,1.0,1.0
2890,26.0,15.0,15.0,11.0,2.0,1.0
2891,-11.0,-22.0,5.0,3.0,1.0,1.0
2892,15.0,-5.0,10.0,6.0,1.0,1.0
2893,-30.0,17.0,2.0,10.0,1.0,1.0
2894,0.0,-1.0,7.0,8.0,2.0,1.0
2895,29.0,-12.0,12.0,2.0,1.0,0.0
2896,-7.0,-5.0,6.0,7.0,0.0,1.0
2897,0.0,-8.0,7.0,7.0,2.0,0.0
2898,0.0,16.0,8.0,9.0,0.0,1.0
2899,18.0,-16.0,11.0,6.0,2.0,0.0
2900,12.0,-21.0,12.0,5.0,2.0,0.0
2901,12.0,37.0,10.0,15.0,0.0,1.0
2902,22.0,-17.0,10.0,7.0,2.0,1.0
2903,-23.0,-8.0,1.0,6.0,0.0,1.0
2904,-16.0,-19.0,5.0,4.0,0.0,3.0
2905,-23.0,-5.0,2.0,6.0,0.0,1.0
2906,-18.0,-16.0,5.0,2.0,1.0,1.0
2907,-2.0,26.0,7.0,15.0,0.0,2.0
2908,-8.0,-8.0,6.0,6.0,0.0,3.0
2909,-6.0,18.0,8.0,12.0,0.0,3.0
2910,20.0,-16.0,13.0,5.0,0.0,1.0
2911,-8.0,-8.0,5.0,3.0,1.0,0.0
2912,8.0,-22.0,8.0,3.0,1.0,2.0
2913,-25.0,-6.0,3.0,8.0,0.0,2.0
2914,-2.0,-3.0,8.0,9.0,2.0,1.0
2915,-2.0,-9.0,6.0,7.0,0.0,2.0
2916,24.0,-11.0,11.0,6.0,2.0,1.0
2917,-7.0,22.0,7.0,11.0,1.0,2.0
2918,-4.0,-25.0,8.0,3.0,1.0,1.0
2919,14.0,10.0,9.0,10.0,1.0,0.0
2920,7.0,-13.0,8.0,5.0,2.0,1.0
2921,-5.0,-11.0,7.0,2.0,0.0,0.0
2922,-17.0,-6.0,5.0,7.0,3.0,0.0
2923,-7.0,-5.0,6.0,6.0,0.0,1.0
2924,1.0,-16.0,8.0,4.0,2.0,0.0
2925,-11.0,19.0,4.0,12.0,0.0,3.0
2926,30.0,19.0,14.0,11.0,0.0,0.0
2927,-7.0,26.0,7.0,16.0,1.0,1.0
2928,23.0,-9.0,12.0,6.0,3.0,0.0
2929,-6.0,-15.0,6.0,5.0,1.0,2.0
2930,-12.0,-17.0,5.0,1.0,2.0,1.0
2931,-22.0,-4.0,5.0,7.0,1.0,2.0
2932,17.0,-3.0,11.0,6.0,1.0,1.0
2933,-8.0,-17.0,5.0,5.0,2.0,0.0
2934,-12.0,-4.0,4.0,7.0,1.0,1.0
2935,10.0,-27.0,9.0,2.0,1.0,1.0
2936,-10.0,23.0,7.0,14.0,1.0,1.0
2937,-23.0,-3.0,3.0,8.0,1.0,1.0
2938,0.0,20.0,7.0,12.0,1.0,2.0
2939,1.0,-8.0,9.0,7.0,0.0,2.0
2940,16.0,17.0,12.0,10.0,0.0,3.0
2941,-10.0,2.0,2.0,7.0,0.0,1.0
2942,28.0,2.0,12.0,8.0,2.0,1.0
2943,-9.0,19.0,7.0,11.0,0.0,2.0
2944,18.0,-7.0,13.0,5.0,2.0,1.0
2945,-25.0,-7.0,3.0,8.0,0.0,2.0
2946,0.0,-17.0,8.0,4.0,1.0,0.0
2947,30.0,4.0,14.0,7.0,2.0,0.0
2948,4.0,0.0,9.0,7.0,2.0,1.0
2949,4.0,-5.0,9.0,8.0,2.0,1.0
2950,-13.0,-18.0,6.0,4.0,1.0,1.0
2951,24.0,20.0,13.0,13.0,1.0,1.0
2952,-18.0,-8.0,5.0,3.0,0.0,1.0
2953,-8.0,-1.0,6.0,8.0,1.0,1.0
2954,-4.0,-16.0,8.0,4.0,2.0,1.0
2955,8.0,18.0,8.0,11.0,2.0,0.0
2956,-9.0,0.0,5.0,8.0,1.0,1.0
2957,4.0,0.0,9.0,7.0,1.0,1.0
2958,22.0,17.0,15.0,12.0,1.0,2.0
2959,-18.0,-16.0,4.0,2.0,0.0,1.0
2960,17.0,-6.0,11.0,7.0,2.0,1.0
2961,-10.0,-10.0,5.0,6.0,1.0,2.0
2962,-17.0,31.0,6.0,15.0,0.0,2.0
2963,-2.0,26.0,6.0,16.0,1.0,2.0
2964,24.0,-22.0,12.0,5.0,2.0,0.0
2965,-20.0,-3.0,2.0,7.0,0.0,1.0
2966,-6.0,15.0,6.0,9.0,0.0,3.0
2967,39.0,-14.0,16.0,5.0,2.0,0.0
2968,-8.0,-12.0,6.0,4.0,1.0,1.0
2969,-9.0,-10.0,6.0,8.0,1.0,1.0
2970,10.0,-5.0,9.0,8.0,1.0,2.0
2971,-19.0,21.0,3.0,10.0,1.0,2.0
2972,-22.0,2.0,5.0,9.0,0.0,2.0
2973,-14.0,-1.0,5.0,8.0,0.0,3.0
2974,19.0,-5.0,11.0,7.0,1.0,2.0
2975,-6.0,14.0,6.0,11.0,1.0,1.0
2976,-6.0,-23.0,6.0,3.0,2.0,0.0
2977,-15.0,-1.0,4.0,8.0,0.0,3.0
2978,27.0,-10.0,12.0,6.0,2.0,0.0
2979,-7.0,-19.0,6.0,5.0,1.0,1.0
2980,9.0,25.0,8.0,15.0,0.0,1.0
2981,-2.0,17.0,8.0,10.0,0.0,1.0
2982,-12.0,7.0,2.0,9.0,0.0,0.0
2983,-15.0,-12.0,5.0,2.0,0.0,1.0
2984,-25.0,-7.0,3.0,6.0,0.0,1.0
2985,-20.0,-6.0,5.0,6.0,0.0,2.0
2986,-2.0,19.0,7.0,11.0,1.0,1.0
2987,-7.0,11.0,7.0,9.0,0.0,1.0
2988,18.0,-13.0,11.0,5.0,2.0,1.0
2989,19.0,-9.0,14.0,6.0,2.0,0.0
2990,6.0,2.0,9.0,8.0,2.0,0.0
2991,-10.0,27.0,6.0,12.0,1.0,2.0
2992,-15.0,-13.0,2.0,4.0,1.0,0.0
2993,16.0,17.0,11.0,10.0,1.0,2.0
2994,-9.0,-5.0,6.0,7.0,1.0,1.0
2995,-9.0,-23.0,6.0,4.0,2.0,1.0
2996,-7.0,0.0,6.0,7.0,1.0,0.0
2997,-13.0,-9.0,4.0,6.0,1.0,1.0
2998,1.0,-1.0,8.0,7.0,1.0,1.0
2999,22.0,19.0,11.0,14.0,1.0,1.0
3000,17.0,-16.0,10.0,6.0,2.0,1.0
3001,-14.0,18.0,3.0,11.0,0.0,0.0
3002,28.0,6.0,13.0,9.0,0.0,0.0
3003,-7.0,27.0,7.0,14.0,1.0,2.0
3004,-2.0,34.0,7.0,16.0,1.0,2.0
3005,-5.0,-9.0,6.0,6.0,1.0,2.0
3006,-2.0,-6.0,8.0,7.0,0.0,2.0
3007,-20.0,-22.0,5.0,2.0,1.0,1.0
3008,-7.0,-12.0,8.0,5.0,2.0,1.0
3009,21.0,-7.0,12.0,7.0,3.0,0.0
3010,-14.0,14.0,7.0,10.0,1.0,0.0
3011,9.0,16.0,11.0,9.0,0.0,2.0
3012,18.0,-10.0,10.0,5.0,0.0,1.0
3013,27.0,-17.0,16.0,2.0,1.0,0.0
3014,-7.0,-1.0,6.0,9.0,1.0,1.0
3015,-13.0,-19.0,5.0,6.0,1.0,1.0
3016,-18.0,25.0,1.0,14.0,0.0,2.0
3017,-7.0,-2.0,6.0,8.0,0.0,1.0
3018,16.0,-2.0,11.0,8.0,0.0,2.0
3019,-17.0,-8.0,2.0,6.0,0.0,1.0
3020,-8.0,2.0,5.0,9.0,0.0,2.0
3021,-16.0,-20.0,3.0,5.0,1.0,1.0
3022,-11.0,-14.0,6.0,5.0,0.0,2.0
3023,34.0,18.0,16.0,10.0,1.0,2.0
3024,-1.0,15.0,8.0,10.0,1.0,1.0
3025,23.0,-9.0,16.0,5.0,1.0,0.0
3026,3.0,-21.0,9.0,2.0,1.0,0.0
3027,17.0,1.0,12.0,8.0,3.0,0.0
3028,-8.0,17.0,6.0,10.0,2.0,1.0
3029,-3.0,32.0,8.0,16.0,1.0,0.0
3030,6.0,17.0,10.0,11.0,2.0,1.0
3031,-2.0,-7.0,8.0,7.0,0.0,3.0
3032,23.0,-21.0,16.0,2.0,2.0,1.0
3033,-17.0,36.0,5.0,16.0,0.0,3.0
3034,-7.0,-7.0,8.0,6.0,0.0,1.0
3035,16.0,-17.0,10.0,2.0,1.0,0.0
3036,16.0,-6.0,9.0,7.0,2.0,0.0
3037,-9.0,-10.0,5.0,5.0,1.0,1.0
3038,-17.0,-5.0,6.0,7.0,1.0,1.0
3039,-9.0,17.0,5.0,12.0,0.0,3.0
3040,13.0,-6.0,12.0,6.0,2.0,0.0
3041,-5.0,49.0,4.0,18.0,0.0,0.0
3042,25.0,-2.0,14.0,6.0,1.0,0.0
3043,-17.0,-18.0,4.0,4.0,0.0,0.0
3044,-9.0,-18.0,6.0,5.0,2.0,0.0
3045,1.0,-5.0,7.0,7.0,2.0,1.0
3046,-18.0,17.0,6.0,11.0,0.0,3.0
3047,-18.0,-3.0,1.0,6.0,1.0,1.0
3048,12.0,-11.0,8.0,6.0,1.0,1.0
3049,-9.0,40.0,4.0,16.0,2.0,1.0
3050,-7.0,-18.0,5.0,5.0,0.0,0.0
3051,-6.0,-7.0,6.0,6.0,0.0,1.0
3052,-2.0,-5.0,9.0,1.0,0.0,0.0
3053,15.0,-12.0,9.0,7.0,2.0,1.0
3054,-8.0,-14.0,5.0,6.0,2.0,1.0
3055,-5.0,10.0,6.0,11.0,0.0,2.0
3056,-8.0,15.0,8.0,8.0,0.0,2.0
3057,-1.0,-10.0,1.0,4.0,0.0,0.0
3058,40.0,27.0,16.0,16.0,1.0,1.0
3059,22.0,14.0,12.0,10.0,0.0,1.0
3060,-9.0,26.0,5.0,12.0,0.0,3.0
3061,-11.0,-9.0,7.0,8.0,0.0,2.0
3062,0.0,-6.0,2.0,6.0,0.0,0.0
3063,19.0,-1.0,9.0,9.0,2.0,0.0
3064,-10.0,-11.0,4.0,6.0,2.0,1.0
3065,-13.0,-7.0,6.0,1.0,0.0,0.0
3066,26.0,12.0,16.0,9.0,2.0,0.0
3067,14.0,7.0,9.0,10.0,2.0,0.0
3068,35.0,-5.0,15.0,6.0,2.0,0.0
3069,-5.0,-4.0,7.0,7.0,2.0,0.0
3070,1.0,-8.0,9.0,5.0,2.0,0.0
3071,-7.0,-6.0,1.0,6.0,0.0,0.0
3072,12.0,35.0,10.0,15.0,0.0,1.0
3073,-4.0,29.0,8.0,17.0,0.0,2.0
3074,27.0,17.0,13.0,9.0,0.0,2.0
3075,-6.0,-14.0,6.0,5.0,2.0,0.0
3076,-2.0,24.0,7.0,11.0,0.0,1.0
3077,-6.0,-20.0,4.0,5.0,2.0,1.0
3078,-5.0,1.0,8.0,6.0,2.0,1.0
3079,-16.0,-6.0,5.0,4.0,0.0,0.0
3080,-9.0,-7.0,5.0,2.0,0.0,0.0
3081,-11.0,-7.0,6.0,6.0,1.0,2.0
3082,2.0,0.0,3.0,9.0,0.0,0.0
3083,12.0,-6.0,9.0,5.0,2.0,1.0
3084,-3.0,-8.0,5.0,6.0,0.0,1.0
3085,42.0,-3.0,17.0,9.0,3.0,0.0
3086,-12.0,31.0,6.0,13.0,0.0,3.0
3087,-5.0,-15.0,6.0,6.0,1.0,1.0
3088,24.0,0.0,16.0,9.0,2.0,1.0
3089,24.0,11.0,11.0,10.0,1.0,0.0
3090,-5.0,2.0,5.0,3.0,0.0,0.0
3091,8.0,-6.0,10.0,6.0,2.0,1.0
3092,0.0,12.0,9.0,9.0,2.0,1.0
3093,37.0,-11.0,14.0,6.0,3.0,0.0
3094,-9.0,26.0,6.0,11.0,1.0,1.0
3095,-10.0,24.0,5.0,16.0,0.0,2.0
3096,-4.0,-18.0,8.0,6.0,1.0,1.0
3097,-17.0,38.0,5.0,16.0,2.0,1.0
3098,-8.0,1.0,2.0,6.0,0.0,0.0
3099,-1.0,-7.0,8.0,5.0,2.0,1.0
3100,-6.0,-2.0,6.0,8.0,1.0,0.0
3101,26.0,40.0,16.0,14.0,2.0,1.0
3102,2.0,38.0,3.0,16.0,0.0,0.0
3103,25.0,-18.0,11.0,5.0,3.0,0.0
3104,-10.0,-9.0,5.0,6.0,1.0,1.0
3105,-9.0,-18.0,5.0,6.0,1.0,2.0
3106,-16.0,-5.0,5.0,8.0,2.0,1.0
3107,19.0,0.0,11.0,0.0,0.0,0.0
3108,2.0,-10.0,7.0,7.0,2.0,1.0
3109,-7.0,26.0,5.0,14.0,1.0,1.0
3110,-4.0,-15.0,5.0,6.0,0.0,3.0
3111,-20.0,23.0,5.0,15.0,1.0,2.0
3112,14.0,26.0,10.0,11.0,0.0,1.0
3113,41.0,-11.0,15.0,5.0,2.0,0.0
3114,-4.0,-2.0,8.0,3.0,0.0,0.0
